,Comment,Rating
1736,mọi thứ đều ổn mượt mà that vọng mỗi camera k dk sắc nét cho lắm mua hôm 25 dk giảm 200k và là kh thân thiết dmx dk giảm 250k nữa phải nói là vô địch trong tầm giá mà mình mua dk,Positive
1737,mình mua với mục đích chụp hình và xem camera nhưng gọi message và zalo hình ảnh xấu tàn bạo,Negative
1738,máy đẹp chụp hình nét pin trâu đặc biệt thjk nhất là cặp tai nghe bluetooth được tặng,Positive
1739,realme 7 mới mua xài ok thích nhất phần sạc nhanh quá đã camera chụp đẹp máy xài chip mediatek nhưng ko nóng máy vì có tản nhiệt xài dc 3 ngày thấy tốt nhân viên thegioididong rất nhiệt tình vui vẻ thân thiện và chuyên nghiệp,Positive
1740,máy mọi thứ ok đặc trước tặng tai nghe cực chắt nhân viên điện máy xanh tuyến tỉnh có tinh thần phục vụ rất nhiệt tình luôn ủng hộ điện máy very good,Positive
1741,theo mình thấy máy dùng ngon pin khỏe nhân viên phục nhiệt tình dùng chiến game mượt mà ko lang nói chung là ngon vừa đẹp mắt,Positive
1742,máy chạy mượt pin dùng lâu,Positive
1743,mình sử dụng những tác vụ cơ bản như nghe nhạc xem phim đọc tin facebook thì 4 ngày mới sạc lại đt mình có mua cục sạc 18w nên sạc đầy pin khoảng 1h40 phút loa to rõ màn hình tuy không nét nhưng cũng ổn trong tầm giá,Positive
1744,mua dùng được gần 2 tuần mình không chơi game chỉ dùng những tác vụ cơ bản nhìn chung máy khá mượt màu sắc cũng nét chỉ là màn không rực rỡ như một số máy khác chụp hình cũng được pin dùng khá lâu dùng sạc 10w theo máy thì ở mức 25 sạc đầy mất tầm 2h30 tóm lại là ổn trong tầm giá sau này nếu có giảm mạnh nữa thì ngon,Positive
1745,mua dùng được gần 2 tuần mình không chơi game chỉ dùng những tác vụ cơ bản nhìn chung máy khá mượt màu sắc cũng nét chỉ là màn không rực rỡ như một số máy khác chụp hình cũng được pin dùng khá lâu dùng sạc 10w theo máy thì ở mức 25 sạc đầy mất tầm 2h30 tóm lại là ổn trong tầm giá sau này nếu có giảm mạnh nữa thì ngon,Positive
1746,mình mới mua dc 1 tuần máy ổn định camera đẹp pin facebook zalo xem phim 2 ngày mới phải sạc nói chung ổn cả,Positive
1747,đã mua và dùng thấy rất mượt mà chụp hình đẹp không phải bàn nói chung là ko có gì bằng 1 từ thôi chất,Positive
1748,note20 ultra 5g xài mượt chụp ảnh siêu nét vì thế ae cứ tự tin mà mua chipp chấp tất cả các loại game đều mượt,Positive
1749,quá ngon luôn máy đẹp cầm đầm tay camera chất hiệu năng tốt pin khỏe sạc nhanh,Positive
1750,điện thoại dùng ổn không đến nỗi tệ mình thấy camera chụp ban ngày khá đẹp ban đêm thì hơi xấu wifi bắt yếu may là mình dùng 3g nên cũng không ảnh hưởng gì nhiều máy khá mượt không bị lag như nhiều bạn nói,Positive
1751,chê nhiều quá chả biết chê kiểu gì gọi bắt mic dở tệ gọi zalo face thì chập chờn nói chung bỏ tiền ra mua mà thất vọng,Negative
1752,mới lấy xong bắt sóng wifi quá tệ thua cả máy giá 3trieu bắt sóng 2 sim cũng quá tệ ngồi trong phòng có 2 cục sóng à mà cây phát sóng cách nhà chỉ 50m cảm ứng hơi hơi không nhạy lắm chắc đem trả lại đổi máy khác đắt tiền hơn quá quá lỡm,Negative
1753,a21s nói chung dùng cũng tạm được so túi tiền còn về chất luong sau thì ko rõ,Normal
1754,sp quá tuyệt vời pin lâu chụp hình quá đẹp sp apple ko có điểm gi để chê fan trung thành của nhà táo,Positive
1755,máy rất ok chơi game lâu ít nóng vs chơi game cực mượt máy chuyên chơi game nói chung rất đáng đồng tiền,Positive
1756,sau khi updated ios 13 3 mặc dù dùng sạch chính hãng nhưng vừa sạc vừa dùng lại bị loạn cảm ứng dù trước khi updated mình xài rất mượt bây giờ thì máy nhanh nóng lại còn bị loạn cam ứng khi sạc,Normal
1757,sản phẩm xa i tốt chỉ có cái loa nó hơi nhỏ nghe nha c xem phim loa ko dc to cho lắm loa to nữa thì hoàn hảo,Positive
1758,ko tải đc ứng dụng từ ch play máy yếu quá fp zalo ko tải đc nhìn mà cháng chẳng nói dc,Negative
1759,máy mua cho con sư du ng đê học xem youtube ok còn chơi game thi nên mua dòng khác có câ u hi nh ma nh hơn,Normal
1760,mới nhận sản phẩm sang nay bước đầu cũng ưng ý mua them cái bao da 200k là quá đẹp cho một số tiền ko lớn,Positive
1761,máy nặng tay cấu hình k cao nhưng vẫn chơi đc liên quân loa nhỏ các tác vụ cơ bản fb zalo youtube ok pin 5k5 nhưng cũng bt ko trâu chắc tại màn 10 inch mua để cho phụ huynh chơi thì ok,Positive
1762,vừa mua được 30 phút mấy ổn về mọi thứ trong tầm giá nhân viên từ vấn nhiệt tình dễ thương độ bền của mấy sẽ theo thời gian mới bik được,Positive
1763,sạc cục sạc theo máy pin vô quá lâu lúc sạc là còn 30 sạc lúc 1h hk bắn j khi sạc mà tới 6h mới đc 99 pin mới mua đc 4 ngày,Negative
1764,về phần trải nghiệm xem phim lướt web thì khá tốt tốc độ khung hình cao loa to và độ phân giải lên đến 1080p pin khá trâu 8tiếng sử dụng xem phim max độ sáng về trải nghiệm game pubg thì đồ họa game khá là xấu và giật lag nhiều cũng không hỗ trợ cảm biến con quay về phần đồ họa và giật lag thì có thể điều chỉnh bằng gfx tool không bị ban link hướng dẫn https youtu be jloaxq3yw90 còn về phần cảm biến do màn hình khá to nên ghìm tâm rất dễ ae có thể chuyển sang ghìm tâm bình thường,Positive
1765,nếu ai định sử dụng để chơi game thì nên cân nhắc sau 1d test pubg thì đây là kết quả hao hụt không lớn max độ sáng 1 cho 3p cấu hình khá xấu và không chỉnh được hd bù lại máy có thể tăng tốc độ khung hình cực kỳ mượt nhưng gặp địch sẽ bị lag ở đây thì chỉ lag nhẹ khoản tầm 4 5 giây nên cũng có thể chấp nhận được và máy sẽ không hỗ trợ cảm biến con quay trong tầm giá 5 tr các bạn có thể mua được con mipad 4 giá 4tr chip snapdragon 660 rất thích hợp để chơi game còn về phần hiển thị xem youtube với độ phân giải 1080p loa kép stereo có phân biệt trái phải nghe rất tốt,Positive
1766,mi nh mua em na y đươ c 2 tha ng nhưng hay bi giâ t lag bă t so ng wi fi ke m youtube facebook load không nô i loa ban đâ u to sau 2 tha ng bi nghe t 1 bên ca m thâ y thâ t thâ t vo ng vê sp na y,Negative
1767,sau 6 tháng sử dụng tôi thấy máy rất mượt và tốt camera tương đối tốt hiệu năng ổn định trải nhiệm mượt mà đó là những đánh giá của tôi về realme 5,Positive
1768,gia con na y đe p lă m nha mo i ngươ i em mua vê du ng râ t la okk nha em mua vê ma la m gâ n hê t đươ c mo i tư công viê c đê n gia i tri,Positive
1769,được vợ tặng sinh nhật thay cho cái máy xs max cũ mặt trước vẫn thế mặt sau đẹp máy mượt tốt chụp ảnh đẹp chụp góc rộng không nét lắm nhắn tin nghe gọi tốt pin trâu chỉ dùng nghe gọi đọc báo gmail nên được gần 2 ngày nhược điểm khá to đút túi quần lên xuống xe bị cấn hay tự nhận face id khi đút túi quần các bác lên xe ngồi tốt nhất lên để cạnh cần số rồi đeo tai nghe bluetooth thì hợp lí hơn,Positive
1770,máy pin rất trâu cấu hình rất mượt chơi game không cảm giác giật gì cả mọi thứ ok cho 5 sao,Positive
1771,sài siêu ngon pin dùng rất trâu thao tác lại rất êm và nhạy rất đáng bỏ tiền ra mua,Positive
1772,hôm 27 2 2020 mình có mua 01 máy iphone 11 pro max 64gb tại siêu thị điện máy xanh trần hưng đạo đồng hới quảng bình máy chạy khá ổn nhưng mới 02 tháng sử dụng đã bị chai pin dung lượng tối đa từ 100 còn 98 mặc dù dùng rất cẩn thận và luôn sạc đúng quy trình myas mua ở đây đắt hơn các nơi khác từ 2 3 triệu để mong muốn chất lượng tốt nhất nhưng thế này thì thật thất vọng mặc dù mình mua đồ đây ko ít mong có phản hồi sớm từ đmx,Negative
1773,sản phẩm việt nam rất ok pin cực trâu chơi game tuyệt vời mà giá trong tầm tay dịch vụ bảo hành cũng rất lâu,Positive
1774,máy sử dụng tốt mượt màn hình lúc tối rồi lại sáng dù sao máy sử dụng cũng cực kì tốt,Positive
1775,pin trâu chụp hình ok nhưng ko thể nào tìm được mục chia sẻ mật khẩu wifi qua mã qr như các điện thoại khác,Positive
1776,mới nhận máy ngay ngày đầu mở bán cảm nhật máy rất mượt màn hình sắc nét pin trâu 2 ngày sử dụng lướt web youtube fakebook mới hết pin chụp ảnh cả cam trước và sau đều rất đẹp nhân viên tgdd rất nhiệt tình chu đáo ủng hộ tgdd dài dài luôn,Positive
1777,chơi game khá mượt và rất tốt có thể tải nhiều ứng dụng chụp ảnh khá đẹp nói chung realme 7 này dùng rất tốt,Positive
1778,2 ngày sử dụng sp quá tuyệt vời nhan vien nhiệt tình vui ve pin k trau lắm,Positive
1779,xài mượt lắm nha mọi người pin rất trâu mà lại sạc nhanh 1 tiếng là đầy rồi rất hài lòng,Positive
1780,mua dùng được gần 2 tuần mình không chơi game chỉ dùng những tác vụ cơ bản nhìn chung máy khá mượt màu sắc cũng nét chỉ là màn không rực rỡ như một số máy khác chụp hình cũng được pin dùng khá lâu dùng sạc 10w theo máy thì ở mức 25 sạc đầy mất tầm 2h30 tóm lại là ổn trong tầm giá sau này nếu có giảm mạnh nữa thì ngon,Positive
1781,khuyên những ai tính mua điện thoại này thì suy nghĩ kĩ những bước kiểm tra cơ bản ở cửa hàng các bạn sẽ không nhận ra rằng đây là chiếc điện thoại cực kì kém màu sắc màn hình rất nhợt nhạt khi bạn dùng ứng dụng kể cả ứng dụng nhẹ nhất tới 1 khoảng thời gian nhất định nó tự văng ra ngoài những ứng dụng phức tạp hơn 1 tí thì nó phản hồi cực kì chậm luôn cân nhắc kĩ trước khi mua chứ sài riêng mình cảm thấy rất ức chế mặc dù mình chỉ dùng nó như là máy phụ thôi,Negative
1782,cấu hình mạnh chơi rất tốt game liên quân mượt 1 ván game mất gần 4_5 pin cho 25 phút lướt web xem youtube fb tầm 1 5 ngày pin trâu khủng cảm ứng mượt màn hình hơi nhạt màu ko đậm màu nhưng ok chụp hình thì bình thường redmi 9 cho sẽ chơi game xem youtube fb thì rất ok nên mua trong giá 4 triệu đổ lại,Positive
1783,cách phục vụ của thế giới di động thì không phải chê rồi pin xài rất lâu sạc rất mau đầy mượt mọi thứ ổn trong tầm giá chỉ mỗi độ sáng thì yếu thôi ngoài nắng phải mở hết 100 mới rõ được,Positive
1784,máy khá mượt vân tay tốt cấu hình với tầm giá dưới triệu ok lần đầu xài hãng này nhưng khá ưng em này,Positive
1785,mới mua cách đây gần một tháng mọi thứ đều rất tốt nhưng pin em xài mới đây đã bị chai 1 phần trăm rồi,Positive
1786,máy đẹp mọi thứ điều ok mua ở tgdđ là yên tâm nhất mua máy thứ 2 tại đây rồi,Positive
1787,dùng được 1 tuần và có cảm nhận sau các tác vụ khi sử dụng đều ổn con chip quá ngon dù nhiều người chê nhưng vẫn đủ tốt để đáp ứng các nhu cầu lướt web chơi game siêu mượt dù game nặng không nóng camera sau đẹp màn hình to đẹp nịnh mắt còn lại mọi thứ đều khiến mình hài lòng,Positive
1788,giá máy thì trên trời mà trong hộp k tặng nổi cái ốp lưng tgdd thì cũng k bán flipcover cho sản phẩm này mua máy xong phải chạy đi mua cái ốp thật là quá mệt mõi,Negative
1789,màn hình độ phân giải ko dc 1080p bắt wifi tệ thua j7 2017 chán như nnnnnnnn,Negative
1790,các bác dung ss a21s dưói cameda trước có thấy có tí hơi đen k a màn hinh thì kém xem mỏi cả mắt,Normal
1791,kém đơ,Negative
1792,mua 18 01 2020 bản 256g 11 pro max qua sử dụng thấy e nó quá tuyệt vời tiền nào của đấy ko sai và iphone là số 1 mấy e nv tg di động hữu lũng quá nhiệt tình cute vcđ ai chê màn hình ám vàng là chưa biết tắt các chức năng đi nhé cầm trên tay mới thấy độ mượt ki máy nào có pin trâu bò sài lâu ko dùng nhiều thì đến 2 ngày good,Positive
1793,máy cấu hình đúng so với giá và kích thước màn hình bị có 1 cái hơi khó chịu là pin tụt nhanh ghê luôn để youtube mà 15p hết 20 pin rồi,Positive
1794,mới mua 3 ngày phải đem ra trả máy chạy chậm loa nhỏ mau hết pin mất hết 718k tội không tìm hiểu mà đã mua khuyên mọi người không nên mua để hối hận như mình còn nv của tgdd thì thật tuyệt vời tư vấn chu đáo nhiệt tình,Negative
